source,line,static_link_pattern
client/src/components/schedule/WeatherBar.jsx,12,${…}/admin/dashboard-ops/weather?date=${…}
client/src/components/schedule/seriesMove.js,117,${…}/admin/dispatch/${…}/series-move-preview?newDate=${…}
client/src/components/schedule/useBestTimes.js,36,${…}/admin/schedule/find-time
client/src/components/schedule/useSlotConflicts.js,31,${…}/admin/dispatch/slot-check
client/src/components/tech/CreateProjectModal.jsx,665,/admin/projects/types
client/src/components/tech/CreateProjectModal.jsx,678,/admin/customers/${…}/estimates-summary
client/src/components/tech/CreateProjectModal.jsx,692,/admin/customers?search=${…}&limit=8
client/src/components/tech/CreateProjectModal.jsx,713,/admin/projects/service-search?${…}
client/src/components/tech/CreateProjectModal.jsx,809,/admin/dispatch/products/catalog
client/src/components/tech/CreateProjectModal.jsx,860,/admin/projects/scheduled-service/${…}/application-prefill
client/src/components/tech/CreateProjectModal.jsx,995,/admin/projects/applicators
client/src/components/tech/CreateProjectModal.jsx,1213,/admin/projects/ai-write-preview
client/src/components/tech/CreateProjectModal.jsx,1246,/admin/customers/${…}/latest-scheduled-service
client/src/components/tech/CreateProjectModal.jsx,1320,/admin/projects/wdo-treatment-photo
client/src/components/tech/CreateProjectModal.jsx,1415,/admin/projects
client/src/components/tech/CreateProjectModal.jsx,1441,/admin/projects/${…}
client/src/components/tech/CreateProjectModal.jsx,1472,/admin/projects/${…}/photos
client/src/components/tech/CreateProjectModal.jsx,1503,/admin/projects/${…}
client/src/components/tech/CreateProjectModal.jsx,1564,/admin/projects/${…}/send-with-invoice
client/src/components/tech/CreateProjectModal.jsx,1581,/admin/projects/${…}/send-with-invoice
client/src/components/tech/CreateProjectModal.jsx,1601,/admin/projects/${…}/close
client/src/components/tech/CreateProjectModal.jsx,1647,/admin/projects/${…}/send
client/src/components/tech/CreateProjectModal.jsx,1657,/admin/projects/${…}/close
client/src/components/tech/CreateProjectModal.jsx,1693,/admin/projects/${…}/send-with-invoice
client/src/components/tech/CreateProjectModal.jsx,1702,/admin/invoices/${…}/charge-card-quote
client/src/components/tech/CreateProjectModal.jsx,1722,/admin/invoices/${…}/charge-card
client/src/components/tech/CreateProjectModal.jsx,1746,/admin/projects/${…}/send
client/src/components/tech/CreateProjectModal.jsx,1761,/admin/projects/${…}/close
client/src/components/tech/ProjectFindingFieldInput.jsx,541,/admin/customers?search=${…}&limit=8
client/src/components/tech/TechIntelligenceBar.jsx,94,/admin/intelligence-bar/quick-actions?context=tech
client/src/components/tech/TechIntelligenceBar.jsx,112,/admin/intelligence-bar/query
client/src/components/tech/WdoIntelligenceBar.jsx,151,/admin/projects/wdo-history
client/src/components/tech/WdoIntelligenceBar.jsx,229,/admin/projects/wdo-intelligence
client/src/components/tech/WdoSignaturePad.jsx,152,/admin/projects/${…}/wdo-signature
client/src/components/tech/WdoSignaturePad.jsx,182,/admin/projects/${…}/wdo-signature
client/src/config/adminNavigation.js,53,/admin/dashboard
client/src/config/adminNavigation.js,63,/admin/customers
client/src/config/adminNavigation.js,69,/admin/pipeline
client/src/config/adminNavigation.js,76,/admin/schedule
client/src/config/adminNavigation.js,82,/admin/timetracking
client/src/config/adminNavigation.js,88,/admin/service-library
client/src/config/adminNavigation.js,95,/admin/projects
client/src/config/adminNavigation.js,101,/admin/contracts
client/src/config/adminNavigation.js,109,/admin/communications
client/src/config/adminNavigation.js,116,/admin/reviews
client/src/config/adminNavigation.js,123,/admin/referrals
client/src/config/adminNavigation.js,130,/admin/email
client/src/config/adminNavigation.js,137,/admin/ppc
client/src/config/adminNavigation.js,144,/admin/seo
client/src/config/adminNavigation.js,151,/admin/social-media
client/src/config/adminNavigation.js,158,/admin/blog
client/src/config/adminNavigation.js,165,/admin/newsletter
client/src/config/adminNavigation.js,172,/admin/lawn-assessments
client/src/config/adminNavigation.js,175,/admin/lawn-assessments?tab=field
client/src/config/adminNavigation.js,179,/admin/recruiting
client/src/config/adminNavigation.js,187,/admin/agents
client/src/config/adminNavigation.js,194,/admin/agent-estimate
client/src/config/adminNavigation.js,202,/admin/equipment
client/src/config/adminNavigation.js,208,/admin/inventory
client/src/config/adminNavigation.js,214,/admin/price-match
client/src/config/adminNavigation.js,221,/admin/compliance
client/src/config/adminNavigation.js,228,/admin/knowledge
client/src/config/adminNavigation.js,234,/admin/invoices
client/src/config/adminNavigation.js,241,/admin/billing-recovery
client/src/config/adminNavigation.js,248,/admin/payers
client/src/config/adminNavigation.js,256,/admin/banking
client/src/config/adminNavigation.js,263,/admin/tax
client/src/config/adminNavigation.js,270,/admin/pricing-logic
client/src/config/adminNavigation.js,277,/admin/tool-health
client/src/config/adminNavigation.js,284,/admin/settings
client/src/config/adminNavigation.js,295,/admin/more
client/src/config/adminNavigation.js,429,/admin/schedule
client/src/config/adminNavigation.js,430,/admin/dispatch
client/src/config/adminNavigation.js,431,/admin/timetracking
client/src/config/adminNavigation.js,432,/admin/projects
client/src/config/adminNavigation.js,433,/admin/customers
client/src/config/adminNavigation.js,434,/admin/communications
client/src/config/adminNavigation.js,435,/admin/lawn-assessments
client/src/config/adminNavigation.js,436,/admin/lawn-assessment
client/src/config/adminNavigation.js,437,/admin/lawn-protocol
client/src/config/adminNavigation.js,438,/admin/lawn-diagnostic
client/src/config/adminNavigation.js,439,/admin/turf-height
client/src/config/adminNavigation.js,440,/admin/protocols
client/src/config/adminNavigation.js,441,/admin/equipment
client/src/config/adminNavigation.js,442,/admin/equipment-calibration
client/src/config/adminNavigation.js,443,/admin/fleet
client/src/config/adminNavigation.js,444,/admin/inventory
client/src/config/adminNavigation.js,445,/admin/knowledge
client/src/config/adminNavigation.js,446,/admin/kb
client/src/config/adminNavigation.js,447,/admin/settings
client/src/config/adminNavigation.js,448,/admin/more
client/src/config/adminNavigation.js,454,/admin/customers/duplicates
client/src/config/adminNavigation.js,455,/admin/settings/pest-pressure
client/src/config/adminNavigation.js,460,/admin
client/src/config/adminNavigation.js,460,/admin/
client/src/config/adminNavigation.js,478,/admin
client/src/config/adminNavigation.js,479,/admin/dispatch
client/src/config/mobileSettingsSections.js,8,/admin/invoices
client/src/config/mobileSettingsSections.js,9,/admin/banking
client/src/config/mobileSettingsSections.js,13,/admin/settings?tab=integrations
client/src/config/mobileSettingsSections.js,20,/admin/communications
client/src/config/mobileSettingsSections.js,22,/admin/settings?tab=team
client/src/config/mobileSettingsSections.js,26,/admin/settings?tab=service-reports
client/src/config/mobileSettingsSections.js,32,/admin/settings?tab=blackout-days
client/src/config/mobileSettingsSections.js,38,/admin/settings?tab=link-library
client/src/config/mobileSettingsSections.js,44,/admin/settings?tab=kpi-targets
client/src/config/mobileSettingsSections.js,50,/admin/settings?tab=integrations
client/src/config/mobileSettingsSections.js,53,/admin/settings?tab=general
client/src/config/mobileSettingsSections.js,54,/admin/settings?tab=system
client/src/config/mobileSettingsSections.js,55,/admin/settings?tab=usage
client/src/config/mobileSettingsSections.js,59,/admin/_design-system/flags
client/src/hooks/useCustomerCards.js,52,${…}/admin/customers/${…}/cards
client/src/hooks/useDispatchAlerts.js,68,${…}/admin/dispatch/alerts?unresolved=true
client/src/hooks/useDispatchAlerts.js,157,${…}/admin/dispatch/alerts/${…}/resolve
client/src/hooks/useDispatchAlerts.js,167,${…}/admin/dispatch/alerts/resolve-all
client/src/hooks/useDispatchBoard.js,125,${…}/admin/dispatch/board
client/src/hooks/useFeatureFlag.js,20,${…}/admin/feature-flags
client/src/hooks/useIntelligenceBar.js,77,/admin/intelligence-bar/quick-actions${…}
client/src/hooks/useIntelligenceBar.js,150,/admin/intelligence-bar/query
client/src/lib/adminBookmarkMeta.js,37,/admin
client/src/lib/adminBookmarkMeta.js,37,/admin/
client/src/lib/adminUsage.js,212,${…}/admin/usage/track
client/src/lib/cardHoldCancel.js,22,${…}/admin/dispatch/${…}/card-hold
client/src/lib/customerPortalChrome.js,18,/admin
client/src/lib/pricingEngineClient.js,30,/admin/pricing-config/estimate
client/src/lib/pricingEngineClient.js,40,/admin/pricing-config/quick-quote
client/src/lib/push-subscribe.js,120,${…}/admin/push/subscription-status
client/src/lib/push-subscribe.js,172,${…}/admin/push/vapid-key
client/src/lib/push-subscribe.js,199,${…}/admin/push/subscribe
client/src/lib/push-subscribe.js,267,${…}/admin/push/unsubscribe
client/src/lib/push-subscribe.js,280,${…}/admin/push/test
client/src/pages/AdminChangePasswordPage.jsx,39,/admin/login
client/src/pages/AdminChangePasswordPage.jsx,51,${…}/admin/auth/change-password
client/src/pages/AdminChangePasswordPage.jsx,74,/admin/settings?passwordChanged=1
client/src/pages/AdminForgotPasswordPage.jsx,23,${…}/admin/auth/forgot-password
client/src/pages/AdminForgotPasswordPage.jsx,82,/admin/login
client/src/pages/AdminLoginPage.jsx,44,${…}/admin/auth/login
client/src/pages/AdminLoginPage.jsx,60,/admin/forgot-password
client/src/pages/AdminLoginPage.jsx,87,/admin
client/src/pages/AdminLoginPage.jsx,130,/admin/forgot-password
client/src/pages/AdminResetPasswordPage.jsx,50,${…}/admin/auth/reset-password
client/src/pages/AdminResetPasswordPage.jsx,70,/admin/settings?passwordChanged=1
client/src/pages/AdminResetPasswordPage.jsx,105,/admin/forgot-password
client/src/pages/LoginPage.jsx,20,/admin
client/src/pages/admin/AdminDispatchPage.jsx,43,../../components/admin/AdminCommandHeader
client/src/pages/admin/AdminDispatchPage.jsx,46,../../components/admin/AdminTabRedirect
client/src/pages/admin/AdminDispatchPage.jsx,113,/admin/dispatch
client/src/pages/admin/AdminDispatchPage.jsx,135,/admin/agents
client/src/pages/admin/AdminDispatchPage.jsx,158,/admin/agents?tab=dispatch
client/src/pages/admin/AdminInvoicesPage.jsx,82,../../components/admin/AdminCommandHeader
client/src/pages/admin/AdminInvoicesPage.jsx,347,/admin/invoices/${…}/attachments
client/src/pages/admin/AdminInvoicesPage.jsx,536,/admin/invoices/stats
client/src/pages/admin/AdminInvoicesPage.jsx,691,/admin/invoices/payment-notices?status=parked&limit=100
client/src/pages/admin/AdminInvoicesPage.jsx,716,/admin/invoices/payment-notices/${…}/apply
client/src/pages/admin/AdminInvoicesPage.jsx,745,/admin/invoices/payment-notices/${…}/ignore
client/src/pages/admin/AdminInvoicesPage.jsx,987,/admin/invoices?${…}
client/src/pages/admin/AdminInvoicesPage.jsx,1042,/admin/invoices/${…}
client/src/pages/admin/AdminInvoicesPage.jsx,1094,/admin/invoices/${…}
client/src/pages/admin/AdminInvoicesPage.jsx,1130,/admin/invoices/${…}/void
client/src/pages/admin/AdminInvoicesPage.jsx,1150,/admin/invoices/${…}/unvoid
client/src/pages/admin/AdminInvoicesPage.jsx,1169,/admin/invoices/${…}/reverse-prepaid
client/src/pages/admin/AdminInvoicesPage.jsx,1191,/admin/invoices/${…}/payment-plan/cancel
client/src/pages/admin/AdminInvoicesPage.jsx,1222,/admin/invoices/${…}/archive
client/src/pages/admin/AdminInvoicesPage.jsx,1238,/admin/invoices/${…}/unarchive
client/src/pages/admin/AdminInvoicesPage.jsx,1310,/admin/invoices/batch/send-receipts
client/src/pages/admin/AdminInvoicesPage.jsx,1311,/admin/invoices/batch/send
client/src/pages/admin/AdminInvoicesPage.jsx,2531,/admin/invoices/${…}/attachments
client/src/pages/admin/AdminInvoicesPage.jsx,2568,/admin/invoices/${…}/attachments/${…}/url
client/src/pages/admin/AdminInvoicesPage.jsx,2581,/admin/invoices/${…}/attachments/${…}
client/src/pages/admin/AdminInvoicesPage.jsx,2842,/admin/invoices/${…}/recipients
client/src/pages/admin/AdminInvoicesPage.jsx,2886,/admin/invoices/${…}/send
client/src/pages/admin/AdminInvoicesPage.jsx,3190,/admin/invoices/${…}/recipients
client/src/pages/admin/AdminInvoicesPage.jsx,3231,/admin/invoices/${…}/send-receipt
client/src/pages/admin/AdminInvoicesPage.jsx,3511,/admin/invoices/${…}/credit-context
client/src/pages/admin/AdminInvoicesPage.jsx,3537,/admin/invoices/${…}/apply-credit
client/src/pages/admin/AdminInvoicesPage.jsx,3781,/admin/invoices/${…}/recipients
client/src/pages/admin/AdminInvoicesPage.jsx,3846,/admin/invoices/${…}/record-payment
client/src/pages/admin/AdminInvoicesPage.jsx,4201,/admin/invoices/${…}
client/src/pages/admin/AdminInvoicesPage.jsx,4277,/admin/invoices/${…}/annual-prepay
client/src/pages/admin/AdminInvoicesPage.jsx,4315,/admin/invoices/${…}/annual-prepay
client/src/pages/admin/AdminInvoicesPage.jsx,4594,/admin/invoices/${…}/payment-plan
client/src/pages/admin/AdminInvoicesPage.jsx,4949,/admin/discounts
client/src/pages/admin/AdminInvoicesPage.jsx,5021,/admin/invoices/customers/search?q=${…}
client/src/pages/admin/AdminInvoicesPage.jsx,5036,/admin/invoices/service-records/${…}
client/src/pages/admin/AdminInvoicesPage.jsx,5054,/admin/services?search=${…}&is_active=true&limit=10
client/src/pages/admin/AdminInvoicesPage.jsx,5352,/admin/invoices/notes/ai
client/src/pages/admin/AdminInvoicesPage.jsx,5394,/admin/invoices/email-message/ai
client/src/pages/admin/AdminInvoicesPage.jsx,5476,/admin/invoices
client/src/pages/admin/AdminInvoicesPage.jsx,5497,/admin/invoices/${…}/send
client/src/pages/admin/AdminInvoicesPage.jsx,5520,/admin/invoices/${…}
client/src/pages/admin/AdminInvoicesPage.jsx,5551,/admin/invoices/${…}/schedule-send
client/src/pages/admin/AdminInvoicesPage.jsx,5631,/admin/invoices/${…}
client/src/pages/admin/AdminInvoicesPage.jsx,5740,/admin/invoices/${…}/schedule-send
client/src/pages/admin/AdminInvoicesPage.jsx,5761,/admin/invoices/${…}/send
client/src/pages/admin/AdminInvoicesPage.jsx,5775,/admin/invoices/${…}
client/src/pages/admin/AdminInvoicesPage.jsx,5808,/admin/invoices/${…}
client/src/pages/admin/AdminInvoicesPage.jsx,7127,/admin/invoices/${…}/followup
client/src/pages/admin/AdminInvoicesPage.jsx,7139,/admin/invoices/${…}/followup/${…}
client/src/pages/admin/AdminPriceChangePage.jsx,71,/admin/price-change/preview
client/src/pages/admin/AdminPriceChangePage.jsx,94,/admin/price-change/send
client/src/pages/admin/AdsPage.jsx,19,../../components/admin/AdminCommandHeader
client/src/pages/admin/AdsPage.jsx,252,/admin/ads/campaigns
client/src/pages/admin/AdsPage.jsx,423,/admin/ads/call-bridge?period=${…}
client/src/pages/admin/AdsPage.jsx,442,/admin/ads/call-bridge/apply
client/src/pages/admin/AdsPage.jsx,730,/admin/ads/service-lines?period=${…}
client/src/pages/admin/AdsPage.jsx,1036,/admin/ads/advisor
client/src/pages/admin/AdsPage.jsx,1037,/admin/ads/advisor/history
client/src/pages/admin/AdsPage.jsx,1063,/admin/ads/advisor/generate
client/src/pages/admin/AdsPage.jsx,1092,${…}/admin/ads/advisor/apply
client/src/pages/admin/AdsPage.jsx,1646,/admin/ads/capacity-heatmap
